"# hourly global horizontal irradiance (W/m2), Abu Dhabi area (Gulf desert) (24.45N 54.4E), 2023"
"# source: Open-Meteo ERA5 archive (open-meteo.com), CC-BY 4.0; local time Asia/Dubai"
date,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
2023-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,187.0,374.0,521.0,596.0,551.0,590.0,435.0,326.0,178.0,32.0,0.0,0.0,0.0,0.0,0.0
2023-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,195.0,376.0,538.0,636.0,676.0,637.0,539.0,387.0,199.0,37.0,0.0,0.0,0.0,0.0,0.0
2023-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,190.0,360.0,433.0,627.0,661.0,610.0,528.0,375.0,146.0,36.0,0.0,0.0,0.0,0.0,0.0
2023-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,197.0,384.0,538.0,641.0,678.0,645.0,546.0,391.0,205.0,40.0,0.0,0.0,0.0,0.0,0.0
2023-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,155.0,340.0,537.0,636.0,677.0,646.0,546.0,391.0,184.0,41.0,0.0,0.0,0.0,0.0,0.0
2023-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,197.0,383.0,534.0,641.0,678.0,646.0,547.0,392.0,206.0,43.0,0.0,0.0,0.0,0.0,0.0
2023-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,193.0,384.0,541.0,645.0,684.0,649.0,553.0,392.0,211.0,44.0,0.0,0.0,0.0,0.0,0.0
2023-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,179.0,334.0,480.0,562.0,569.0,638.0,535.0,372.0,207.0,46.0,0.0,0.0,0.0,0.0,0.0
2023-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,206.0,392.0,528.0,560.0,589.0,528.0,493.0,416.0,225.0,49.0,0.0,0.0,0.0,0.0,0.0
2023-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,206.0,398.0,560.0,665.0,706.0,675.0,575.0,421.0,227.0,52.0,0.0,0.0,0.0,0.0,0.0
2023-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,208.0,406.0,570.0,678.0,718.0,687.0,586.0,428.0,234.0,54.0,0.0,0.0,0.0,0.0,0.0
2023-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,208.0,404.0,569.0,678.0,720.0,689.0,590.0,432.0,236.0,55.0,0.0,0.0,0.0,0.0,0.0
2023-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,202.0,280.0,472.0,376.0,313.0,423.0,399.0,274.0,104.0,43.0,0.0,0.0,0.0,0.0,0.0
2023-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,206.0,394.0,555.0,669.0,710.0,682.0,588.0,430.0,237.0,58.0,0.0,0.0,0.0,0.0,0.0
2023-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,205.0,348.0,436.0,650.0,708.0,672.0,575.0,372.0,136.0,54.0,0.0,0.0,0.0,0.0,0.0
2023-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,104.0,258.0,362.0,437.0,232.0,341.0,268.0,66.0,156.0,38.0,0.0,0.0,0.0,0.0,0.0
2023-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,151.0,240.0,294.0,595.0,613.0,543.0,445.0,354.0,168.0,55.0,0.0,0.0,0.0,0.0,0.0
2023-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,180.0,361.0,517.0,562.0,655.0,661.0,608.0,455.0,256.0,68.0,0.0,0.0,0.0,0.0,0.0
2023-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,216.0,413.0,579.0,688.0,731.0,701.0,606.0,449.0,254.0,68.0,0.0,0.0,0.0,0.0,0.0
2023-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,209.0,413.0,580.0,673.0,716.0,694.0,598.0,452.0,258.0,70.0,0.0,0.0,0.0,0.0,0.0
2023-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,223.0,421.0,592.0,701.0,747.0,717.0,618.0,459.0,262.0,72.0,0.0,0.0,0.0,0.0,0.0
2023-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,219.0,418.0,585.0,699.0,746.0,717.0,619.0,459.0,262.0,73.0,0.0,0.0,0.0,0.0,0.0
2023-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,217.0,413.0,578.0,689.0,731.0,702.0,605.0,450.0,257.0,73.0,0.0,0.0,0.0,0.0,0.0
2023-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,216.0,414.0,581.0,692.0,736.0,709.0,611.0,452.0,260.0,75.0,0.0,0.0,0.0,0.0,0.0
